统计年度,地区名称,人口数,0-14岁人口数,15-64岁人口数,65岁及以上人口数,总抚养比,少年儿童抚养比,老年人口抚养比,老龄化率,养老床位,经济(亿元),养保支出(亿元),养老床位_5年均值增长率,老龄化率增长率,床位增长率,经济增长率,养保支出增长率,老龄化率_lag1,老年人口抚养比_lag1,养老床位_lag1,65岁及以上人口数_lag1,人口数_lag1,15-64岁人口数_lag1,经济(亿元)_lag1,养保支出(亿元)_lag1,老龄化率_3年均值,老龄化率_3年标准差,老年人口抚养比_3年均值,老年人口抚养比_3年标准差,养老床位_3年均值,养老床位_3年标准差,65岁及以上人口数_3年均值,65岁及以上人口数_3年标准差,经济(亿元)_3年均值,经济(亿元)_3年标准差,养保支出(亿元)_3年均值,养保支出(亿元)_3年标准差,床位覆盖率
2022,福建省,-0.10523286476937822,0.015505283871340016,-0.13582840933082163,-0.09986630310681872,0.5291277349547238,0.40714904172262245,0.2411561576947026,0.16727896346575344,-0.271985836465401,0.9111652587548527,0.2976864167396159,0.8791209575201149,0.10742723888117311,-0.22362749766870438,-0.8304293201802522,-0.08412322109543022,0.14967655540180758,0.25534995405748406,-0.24096433027588426,-0.10423205902284935,-0.10043188798065712,-0.14151143594055315,0.9773496534611482,0.28752251411893204,0.1670680711494365,-0.21138449829179715,0.2753449485910315,-0.3513765142125744,-0.3196270215809832,0.12492819325495819,-0.10365524938714502,-0.1737074775639851,0.919939754921684,1.0639649350651073,0.30649372763114385,0.021809803548087415,-0.3308634369365899
2014,西藏自治区,-1.45076083134923,-1.2504955934040753,-1.4734378816166034,-1.380490093616547,0.3823154112191526,1.7390769922886622,-1.8835721948395612,-2.0633768686426825,-1.1812058747029417,-1.1480078331914496,-1.078173823516833,1.213806452795402,0.22083223560804055,0.6007964657459273,1.2221778766468119,0.22465082915938503,-2.146969539434582,-1.978033363547357,-1.179888998545799,-1.3824751105919306,-1.4611802986952538,-1.4833342593566918,-1.1466142599258387,-1.067329029806375,-2.125847017810384,-0.981289487535198,-1.9477637684063824,-0.8731520977562387,-1.1861083670295651,-0.7021456281740488,-1.3848189850281492,-1.059172114875259,-1.149647217007803,-1.0489756169263071,-1.0711867487297544,-0.9544059859079073,2.5248784212118265
2015,西藏自治区,-1.448047128467134,-1.2529914654495815,-1.4694315836768348,-1.3775674495574557,0.15645029777981187,1.460694822482134,-1.8375729212279945,-1.9922669833861018,-1.2112894775380847,-1.1438242891928732,-1.0705325489858903,-0.858562331037388,-0.19172589746042604,-1.5944045849913315,0.6586066332194409,0.031360087484369886,-2.028378976946006,-1.8277094864008774,-1.1644663461367428,-1.378815943787052,-1.459217092603535,-1.483940610924465,-1.1417534190208913,-1.057324349193675,-2.079831681084408,-0.883045492334789,-1.9052668150813399,-0.8850351974280847,-1.1938492336900441,-0.6718601759185424,-1.383181705700587,-1.0486680104403134,-1.1473341136144348,-1.0344059370376406,-1.066703659120429,-0.9380601372123315,0.538462164148055
2016,西藏自治区,-1.445775036922171,-1.2471642286942042,-1.4666882957277394,-1.382853363830433,0.08445579287102237,1.5452860895504155,-2.069759730886378,-2.233260228783899,-1.2524949532099443,-1.1385573831322982,-1.0630147199239455,-2.5475457692295884,-2.9442722054834083,-3.1804419191981586,0.9940517529697405,-0.03165904566564848,-1.9514062045773894,-1.777601527352051,-1.1951419640701588,-1.375734281113985,-1.4564755993628236,-1.4799269274065907,-1.1372534151492322,-1.048898638582435,-2.1018821412035704,-0.6450446550315578,-1.923075062188977,-0.7079056624992576,-1.2131537349061399,-0.5273126458359261,-1.3827925544590436,-1.0564426026266462,-1.1423189715026734,-1.0295800211711426,-1.0577829242972103,-0.9446583584141303,-1.7060581176064233
2017,西藏自治区,-1.443612367200225,-1.2448515835363527,-1.4657371326850508,-1.3749352545974045,0.2933810228024119,1.5868127115657544,-1.8047162972197326,-1.964203534301389,-1.229992344328341,-1.13142680261952,-1.064002283675925,1.7650043629522132,1.8561266690942873,7.744972301415473,1.5713964483777596,-0.3896498486694407,-2.2122689264541924,-2.0305274158842233,-1.237158322130772,-1.3813077975527714,-1.4541802398914943,-1.477178582228173,-1.1315880994092005,-1.0406090460747692,-2.065631923597741,-0.47036559524161076,-1.8939342941946617,-0.5676439894971166,-1.2299224349748374,-0.6329134532699213,-1.380839961441039,-1.036959587679253,-1.1363662538093457,-1.0108601934396575,-1.0525659077016651,-0.973923811848785,-0.6083103595505847
2018,西藏自治区,-1.4421903696658798,-1.245909069655421,-1.4633988776018687,-1.375319062335422,0.1395104142718617,1.4468526151436873,-1.844144246029647,-2.001535416628959,-1.2561929990409393,-1.1233485841624584,-1.0573115392562629,0.22980650774234362,-1.1591309399441774,-3.172747513179639,1.520557088469394,-0.09953708891318808,-1.9210289726288121,-1.7418101280314604,-1.2142128845001836,-1.3729588706320301,-1.4519954228049508,-1.4762256657240473,-1.1239181334842343,-1.0416979909033626,-2.0690197568711732,-0.4859070593932536,-1.8963626915275211,-0.5772120562531395,-1.2453565028606937,-0.6778616310647392,-1.3800496261718467,-1.0308757121327468,-1.1290153179860771,-0.9933897646554481,-1.0476988129509432,-0.9778898767983429,-2.0023421261109053
2019,西藏自治区,-1.4393671060565165,-1.2261362918489458,-1.4655504125836172,-1.3710619083980624,0.9808579618334041,2.238934479510328,-1.6645280347844824,-1.889827632617189,-1.2421311797685815,-1.1172944782191376,-1.0497813656474182,2.8375890721035697,0.14379938948780877,7.5066703985608205,0.35462277859748936,-0.09752864308950053,-1.9614388041188173,-1.7847598072161692,-1.240929141790688,-1.3733635610274284,-1.4505588629463029,-1.4738831000863812,-1.115228846519581,-1.0343203896896436,-1.9434869568834818,-1.1307191901625482,-1.7466115226678467,-0.8938567627256963,-1.241794306010777,-0.685305375002563,-1.3759047871459058,-1.0605651791967552,-1.1213817713413712,-0.9999262084125666,-1.0428271737606782,-0.9485531779679326,-1.3335457821039463
2020,西藏自治区,-1.4348029554806387,-1.230123030975338,-1.457699013913951,-1.3722483411017308,0.4221523706020157,1.741245604771685,-1.8248464555287944,-2.003742980585511,-1.2387012422603336,-1.1089922136811914,-1.038671273437647,3.5802435773603762,-1.7824334961923727,0.37227716947342004,0.9044002897953226,-0.015753126918388257,-1.8405209064240682,-1.5891001575969415,-1.2265906000338578,-1.3688747789119833,-1.4477066869940713,-1.4760386014056048,-1.1087167839731737,-1.0260171853716205,-1.9579395669659545,-1.070711475871995,-1.7540505131641735,-0.8664764978144793,-1.2447876953351493,-0.7120823634637609,-1.3749603045941061,-1.0627873867547208,-1.113327581106549,-0.9984504726662006,-1.0335019838181185,-0.9296031730112005,-1.1371204100565793
2021,西藏自治区,-1.434366066888009,-1.2281815939830938,-1.457885037484231,-1.3707696439921533,0.5206577932007482,1.8113640750561029,-1.771859673211471,-1.9583714304890303,-1.2037269738137002,-1.1018036972017469,-1.0287956359178507,6.7045905348268775,-0.4384831997344439,5.09338677553527,0.2805980556706375,-0.09346739115018893,-1.9638283779073802,-1.7637383253485421,-1.2230931647992858,-1.3701257644247855,-1.443095796083386,-1.4681727287454898,-1.0997865031928096,-1.0137665560499467,-1.9421621011713424,-1.127231970629729,-1.7273381425027179,-0.9767294401093288,-1.2267542723884264,-0.6285942683904656,-1.373361129089211,-1.082682182625873,-1.1055928007347613,-0.9915921594127025,-1.0230043284734238,-0.9202091636363973,0.5536689933306609
2022,西藏自治区,-1.4348710532892506,-1.2287729669917513,-1.458566443961512,-1.3701501056907186,0.5460676184626739,1.820592213281733,-1.7455743740048615,-1.928840464367754,-1.1814647379111114,-1.0989684811546774,-1.0152549024235198,4.214286854644245,-0.5838937894152327,1.1502034334907778,-1.0741883635112142,-0.0351311209313936,-1.9147160219390587,-1.7060187287108703,-1.1874306378656307,-1.3685666126446765,-1.4426544334229632,-1.4683590952487289,-1.0920542187947033,-1.0028771077640146,-1.956422221089371,-1.2695466287698336,-1.7572883762746527,-1.2457914214998638,-1.2059022333793694,-0.5756388136349209,-1.3730406194229503,-1.0785322563742255,-1.0990136266297352,-1.0241465543148895,-1.010293985515166,-0.9096818670887854,1.6062365960038134
2014,贵州省,-0.33842841045832706,0.02953256386333762,-0.38094682699722077,-0.5835721934320952,0.7521695344760723,1.2853601961951495,-0.6634962233327725,-0.8219536303790308,-0.8097833965523998,-0.814434820190863,-0.7263542368740851,-0.3179690465340908,-0.9381418548671968,-0.2104865481302848,1.5821465441699551,-0.22445900470741126,-0.6643495408368033,-0.4771806853705996,-0.7890152596480643,-0.5345464658757573,-0.33745675717727597,-0.3921642146328168,-0.8352458920925807,-0.6936984473056893,-0.694210104614655,-1.4472549688071201,-0.5077241500206475,-1.4180290478396367,-0.7969772879481756,-0.7608093072161901,-0.5406141630679957,-1.0560319070774915,-0.8141305007366625,-0.656258799035428,-0.6898014767295529,-0.8775722662089344,-0.8998689168436224
2015,贵州省,-0.32888662608008373,0.0628067129503387,-0.3821143624676032,-0.553418131031124,0.9328616252275448,1.4053259931283495,-0.5561645849057838,-0.736650257833835,-0.8033118163481588,-0.7590160294748743,-0.5518517218992821,-0.2931538988792691,-0.37601654570696863,-0.18420057112125263,1.5503595967057393,0.6068781829825791,-0.6846025387308142,-0.4986555249629538,-0.7857346465439374,-0.5385384084990141,-0.33549355108555723,-0.38943555781192246,-0.7829476193222736,-0.669387754007346,-0.6664492301101537,-1.2180008949828116,-0.4717029229165636,-1.136638290007044,-0.7941999819295964,-0.7422786559340767,-0.530680049827118,-0.8625683418015675,-0.78550717348189,-0.43364860323530846,-0.6215030948354348,-0.1063151142966618,-0.930236597377371
2016,贵州省,-0.3203518975150718,0.061920567743179,-0.37338757339433276,-0.5339131773828166,0.9243916834735693,1.3653373941506166,-0.510165311294217,-0.6882840037793868,-0.6363912726516303,-0.7083180071756411,-0.5900457500070949,0.5245484741623676,-0.5829275227557057,1.1019095866975717,0.8593233902749637,-0.49859087442759514,-0.5922660505828599,-0.3817369538490251,-0.7791357121390846,-0.5067436888329794,-0.32585405165845904,-0.3906052456245764,-0.7233367313121406,-0.4769712027949268,-0.6244288783458378,-1.0522951728007344,-0.42232551048175165,-0.9962512788500179,-0.7334964614800363,-0.09183526405631241,-0.5145551137137727,-0.7416531841261784,-0.7299553111964239,-0.4208123394655728,-0.5632070243758068,-0.2398652195301316,-0.45293178356306496
2017,贵州省,-0.3135403108986241,0.005439508164919728,-0.3549462643195307,-0.4987537952849051,0.7267597092141466,1.0992594086449292,-0.4356902968754903,-0.5801583790825469,-0.6179842495278536,-0.634862088935284,-0.5736768808180323,0.3525950931766267,-0.2769450280537564,-0.1285497859873923,1.655650926577636,-0.28595474198387316,-0.5399120824921689,-0.33162899480019836,-0.6089303397396297,-0.4861774870025101,-0.3172319210535736,-0.38186236878567215,-0.6688037093791499,-0.519086144040769,-0.536046950544666,-0.9620233888918405,-0.3381410696092862,-1.1127836633980233,-0.6675719870390283,-0.06530537928586835,-0.4847404221538877,-0.7038840609519308,-0.6654873174883658,-0.3030929160959644,-0.5070013961060315,-0.847656298947356,-0.47136175469706426
2018,贵州省,-0.3127463689311099,0.06868423652618001,-0.39609229990909245,-0.3683613402027935,1.4509397291790322,1.4868412141214213,0.1360149608682647,-0.11669950742005832,-0.5970440650098454,-0.5640509678305755,-0.42604844444397544,0.25372309089939626,1.4868660221420171,-0.11716254840110879,1.0809259533178146,0.2327294306877967,-0.4228716869554017,-0.25050182300686014,-0.5901610848823982,-0.4491051123894597,-0.3103505786668611,-0.3633870633055618,-0.5897912939270005,-0.5010368835068366,-0.3094401740692769,0.6592963118195371,-0.08234988388140982,0.7943298334937814,-0.5966744188691003,-0.6394955225168424,-0.4196907246810095,0.13361200452076918,-0.5954933586089032,-0.1807619069122265,-0.4606890127217105,-0.2516161800342592,-0.6506367038510728
2019,贵州省,-0.30400297145638394,0.07944543324432715,-0.392241875691091,-0.3383981443526201,1.5299925188828007,1.5068355136102873,0.22801350809139817,-0.036714955202850855,-0.5835092172684044,-0.5066769395262536,-0.3844102877511337,0.27206248607147926,-0.4856156574489327,-0.16192055463323796,0.25757448635215224,-0.22278432593196135,0.07879856749619425,0.37226852517141235,-0.5688088185581243,-0.31161811309983,-0.30954850613643875,-0.40460895128158153,-0.513623738563384,-0.33825324344251007,-0.07127615595893882,0.5850411950761479,0.1904400831764833,0.8337196280880793,-0.5784979996170727,-0.6556427776311102,-0.3509648287380058,0.10598489530085194,-0.5231026621506237,-0.28059851360499866,-0.3849877388117884,-0.17518109039255092,-0.6639577555839861
2020,贵州省,-0.2223755416239672,0.2962507509649912,-0.34735954748829434,-0.27022948147835196,2.091041460666123,2.0529721140334924,0.3208006142907296,-0.04479225063300663,-0.4863338179444381,-0.46247260725308903,-0.3547833751917444,0.4512708685814042,-0.8723284255783358,0.29037522911244434,-0.36002607716743135,-0.2655451633084375,0.16537770777474067,0.4724844432690659,-0.555007618602832,-0.28002464487366896,-0.3007155696952541,-0.40075142883742954,-0.4519097110331437,-0.29234060710694904,0.1244129250222325,-1.223822561429719,0.46999718413527963,-0.9069374038112049,-0.5332476132274094,-0.3558998365447686,-0.2706357718480946,-0.38605868112579306,-0.46121351036952424,-0.44782051247970067,-0.30440573683251476,-0.7083035156064497,-0.5355720485462587
2021,贵州省,-0.22240023185442265,0.26478125871857183,-0.34283328904224175,-0.24962263656056113,2.0113675419003956,1.9267158028764872,0.37696353692885165,0.023891136931259847,-0.48048166041688883,-0.3977224795842421,-0.32639091732232967,-0.04377812693817436,-0.5409850574881175,-0.20906856015658284,0.1949704479540737,-0.2724193419871774,0.15663445329955628,0.5735593549504133,-0.4559199049893914,-0.20814698218016786,-0.21825221358555197,-0.35578636042272205,-0.40436158761409385,-0.25967226224915296,0.17580215666327187,-1.270916564754017,0.5590384196734646,-1.0188022631483598,-0.49318322617678634,-0.3734859922878773,-0.2288976831474529,-0.4399159528206371,-0.40150030191765756,-0.3991109653471186,-0.26771847640060203,-0.7651616386447482,-0.5540438801049801
2022,贵州省,-0.22064694768358661,0.23501018097568102,-0.33940889312921685,-0.21191300764125623,1.97889943184349,1.8113640750561029,0.49305694175804365,0.14416339201077974,-0.4744353554832123,-0.37536648909020204,-0.16845848765105514,-0.07391654257901213,-0.3273550033006612,-0.20836169277548147,-1.1942803658354384,0.07872981729948546,0.23098066743580406,0.6347387868557424,-0.44995258287757445,-0.18641893609966653,-0.21827715666253794,-0.35125175785554236,-0.3347135032866985,-0.2283650984270983,0.2419175040016215,-0.8494518949675157,0.6569837787654687,-0.9365434634821331,-0.4556927726216426,-0.7352083133033728,-0.18443662964565288,-0.6775704475740157,-0.3543588387716454,-0.519495093932376,-0.18821941436446285,-0.16738609403658572,-0.5966621991271366
2014,辽宁省,-0.030625377928560547,-0.5664346487118053,0.11705966409912717,-0.03557280173876171,-1.605297587047044,-1.629193460066564,-0.17064686320884523,0.15666734393846354,0.354176528753219,-0.3747486404946346,-0.6596936836154592,0.7841429492826886,2.3283686353042294,0.37323132827311184,-0.8722872461926567,0.08681010252173875,-0.32687898790713055,-0.6322767490931581,0.16697236758296993,-0.19557478285609736,-0.024794480279382202,0.14860010092856507,-0.3455996253779288,-0.6815703242772324,0.013290683208923317,1.781178419097711,-0.3134523633918808,1.326536330358219,0.2865009507998535,0.3546659749430334,-0.08216528592654704,1.1224569342657598,-0.33221737906526416,-0.7945158419760369,-0.6469178729805446,-0.5479402565774706,0.7992878912820218
2015,辽宁省,-0.03609664270972221,-0.5417440027251088,0.08807625650767263,0.039626544639146256,-1.3568459622637692,-1.5322980086974411,0.07687303765339354,0.39099437096809014,0.7179810324919116,-0.3672692287419984,-0.4264558144916671,0.9910576282514295,0.12385242525747912,0.5924101367113842,-1.6292739691046185,0.7447046129763989,0.37470404318106315,0.03821546484590226,0.40113084141459887,0.03927717085343767,-0.0245383839896528,0.10948900425481106,-0.3100018318221982,-0.5958839780773048,0.21739895223323144,1.7725711671984767,-0.10825278876524558,1.3862518854368278,0.4510118446612342,1.308187776947719,-0.01658509755412276,1.0864160758107508,-0.3235916400796251,-0.8172944683466158,-0.5467516087900325,0.3471697741194698,1.3117850237743545
2016,辽宁省,-0.04017855245531219,-0.5417178535784675,0.07515515583534288,0.07645626838609122,-1.2622649460110458,-1.5153797552837847,0.19953776728423814,0.5104279156357212,0.29154087749074425,-0.3598866470315526,-0.4606502094039622,0.03872204650163706,-0.37432842141887723,-1.0303520816474057,-1.6338756161077683,-0.45979473122192666,0.6283509285091048,0.3078440063943497,0.7720946525079775,0.11856805064804965,-0.030065678637367275,0.08045216598402143,-0.3019566476778347,-0.3387024331843048,0.5836191838676581,-0.237834244389906,0.2560068111636929,-0.2803901860593233,0.5084137393060989,0.8276256904545289,0.10108789332868512,-0.2902484608505131,-0.30637492483934203,-0.995634772732169,-0.44486981867197845,0.04674202925718616,0.4502521834426588
2017,辽宁省,-0.04563547537265094,-0.5837550754301213,0.061366326602100306,0.16750894898053528,-1.174742214553301,-1.604585091464882,0.4623907593503325,0.7940945413389325,0.2154443394034484,-0.307197734241422,-0.4527990775757241,-0.14806655528600204,0.23277564689533212,-0.41728986521025857,-0.38935371567739685,-0.3270711732960404,0.7576315624702996,0.44146523052455444,0.33726258342477294,0.15740164879945184,-0.03418939020894701,0.06750724536627975,-0.294015618184384,-0.3764071478743444,0.8166140182867695,-0.041346870024045815,0.48994242089583256,-0.22571784117988866,0.46072923803058724,1.1104545638895489,0.17247358194579426,-0.1674059017423746,-0.2821236291729216,-0.6766611004665934,-0.36870501192865407,-0.858130756650049,0.1597599534509814
2018,辽宁省,-0.04776956554513858,-0.5847099764354428,0.039421714584997054,0.26699606394746217,-0.9488771011139604,-1.5784386998255948,0.7756239082290951,1.0937389057215776,0.2771739694373294,-0.23355950002204495,-0.28755497277573017,-0.13388130416222704,0.2246328197678726,-0.08293504226549848,0.06550765230489888,0.18409578090386167,1.0646860110893996,0.7277964250892776,0.2596685418728531,0.2534084294396656,-0.039702196121365836,0.05369299653698578,-0.23734110690166127,-0.36775003648702853,1.0734838964180533,0.5726083374188735,0.7481620039565685,0.3700349049223424,0.309216708321378,-0.4949750745129346,0.2523967146195908,0.24729696680819963,-0.23412080664216878,-0.29013704197868356,-0.3175709781890428,-0.1894825830393787,0.11067816327576724
2019,辽宁省,-0.0566910729945564,-0.585887785201294,0.008454934533202582,0.36345395040913225,-0.6961905054536984,-1.5415261469230719,1.1151423563144673,1.409100772552199,0.27878261937381216,-0.1790786237314589,-0.2399790890241109,-0.36280365403478315,0.21317208633560308,-0.23299593554435993,-0.5388265117897432,-0.22892217633299597,1.389035535321401,1.069007765278906,0.32261294904599963,0.35830855495821395,-0.04185814098236862,0.031707929803710205,-0.158132584366203,-0.1855423430426705,1.4019702464641672,0.6875396529707891,1.0865186990016713,0.6179416288189675,0.30483148829204265,-0.5250545009479625,0.3532798667992622,0.2849429873579242,-0.16920933357509801,-0.2794905696618438,-0.23633457691555446,-0.07264139150254206,-0.020163554231328623
2020,辽宁省,-0.08245524165964573,-0.5273740409092942,-0.07012363055185909,0.49765206667732753,-0.04856464237515965,-1.2697728564086221,1.733022122997833,1.9060031615884563,0.3672953463386731,-0.17275347469932845,-0.17702189983540872,-0.5960332132017411,0.7195405050459773,-0.025223386506657626,-1.6960382276138144,-0.19769875273549162,1.7303984429074317,1.438852224925007,0.32425325559806306,0.4600146341871354,-0.0508710113783508,0.0006840627413643622,-0.0995305583513143,-0.13308242592519293,1.808399350714418,1.4271415975794586,1.5560736072834014,1.653324980670521,0.3570251397281535,-0.4173383422638182,0.4693291608176118,0.5363254439544098,-0.12094280882135754,-0.6682155141931059,-0.13481179752140973,-0.5437852980707747,-0.05846676709071849
2021,辽宁省,-0.09114359832526919,-0.5598223889736924,-0.10079667346566669,0.6389119859954884,0.24114971531956475,-1.3123607143199083,2.2432197805981224,2.368619557416104,0.43694803956546047,-0.06911210753257688,-0.15603617010584125,-0.2369204341971788,0.48788193144452147,-0.07935731185309475,0.485799513650494,-0.30460667274174996,2.2682695749265913,2.1119214196151495,0.41450782415815063,0.6015143574987046,-0.0768990245090049,-0.07803936129792567,-0.09272694994105447,-0.06366219310237624,2.2743986170731074,1.9375236404647005,2.0984156782887093,2.1712227916815485,0.41194207635639496,-0.22437292368287223,0.6000621001833089,0.8445218169291521,-0.06190492823564261,-0.31164764725761607,-0.08639533862860684,-0.642270681717674,-0.12436353758875936
2022,辽宁省,-0.10217780469265912,-0.5933168857649088,-0.1298464505256298,0.7554396458712779,0.4881896831438434,-1.3615774515232721,2.6966411919121356,2.771989049761459,0.46462791261045666,-0.018201383257820437,-0.14297810839529043,-0.1461164807488934,0.23275174140648644,-0.1768247805498532,-0.8028623811106269,-0.32349861904147836,2.7690278928671486,2.6676902682652774,0.485531212452667,0.7504601106461467,-0.08567635648180309,-0.10876894972022767,0.01875426160425408,-0.04052211549477062,2.772566768314729,1.6000050494577156,2.68284996973025,1.6317718121708535,0.475820114783713,-0.4272425725761662,0.7378498073480908,0.722767615603833,-0.004148759723269742,-0.09735031992488767,-0.050686041586381764,-0.8642960107104525,-0.20940174995105776
2014,重庆市,-0.518522354554392,-0.5557566538238805,-0.5291745272805539,-0.3258201423868668,0.18750675087772103,-0.34033015455346866,0.7756239082290951,0.810163585506899,-0.3713061023713443,-0.5936035777364609,-0.610315496016477,-1.4393318665250079,0.2632515359954602,-0.8044003485854971,0.9459246532824792,-0.18485653473509572,0.7657448113933302,0.7397268915294745,-0.173164992790596,-0.34659840243234485,-0.5249432020490442,-0.5375727037307009,-0.6149723150108863,-0.5818910370298821,0.9250332635324278,-0.044291168935736834,0.9092456937029221,-0.11637855597374547,-0.2595209079180282,0.022769834275267298,-0.31072436612012777,-0.34033545919370506,-0.5849323245719869,-0.5133513378402781,-0.5697328395597814,-0.7908693246647084,-0.1590918416069436
2015,重庆市,-0.5117227137034529,-0.5313503569492627,-0.5149335498240687,-0.3838835105805133,0.04916436889612542,-0.2895753943124992,0.4886760585569422,0.533091809947486,-0.482099555467949,-0.5362040251950762,-0.4749822283545667,-1.3359431961972792,-1.816318130802372,-0.6948836836422992,0.3631200735174202,0.22244337524983435,1.0820799201705238,1.069007765278906,-0.33862855946770665,-0.2667622843617705,-0.5174317926262304,-0.5379365146713648,-0.5454118251807022,-0.5414367366476446,0.8771673401092555,-0.3498437312954833,0.8590588154904906,-0.3996108321458391,-0.32548987009846414,0.18019822487857032,-0.317826718118811,-0.5362749765762255,-0.5527171635910285,-0.3201374251229894,-0.5131591116870102,-0.24933874659380525,-0.32533473778654615
2016,重庆市,-0.5010353165225024,-0.5310126123769094,-0.5120042880569187,-0.31981899720750306,0.1973883495906922,-0.29726550950052494,0.7296246346175284,0.7578440109280744,-0.4665122922903059,-0.4558837077713099,-0.5036709553495754,-0.9668969331872245,0.006142940185469652,-0.16326177048598248,0.9702470826737164,-0.4493150426961514,0.7821640556890874,0.7564295445457501,-0.4516023164787876,-0.3279848317596725,-0.5105625183386503,-0.5236692840872066,-0.4836703426587988,-0.39221045969930335,0.9648641182075426,-0.475433617151722,0.9537663114720137,-0.5048345138548282,-0.4139886946035288,-0.35880012366649267,-0.2891019964336356,-0.5958242574151082,-0.48005811048552743,-0.21804410448648753,-0.4603936241514054,-0.41090655768226975,-0.4049877355179938
2017,重庆市,-0.49370283896817635,-0.4719080436597479,-0.5237657141104584,-0.2872617278415277,0.5587725310936373,-0.026573454882023083,0.9070504042621427,0.8618541131222881,-0.5047408410682148,-0.3731021246307749,-0.49299292228129543,-0.9006254006646187,-0.46596522141989277,-0.4137828518327835,0.7378670357583924,-0.3153302082042788,1.0254466871123107,1.0188998062300791,-0.43570831161224205,-0.26043462190237004,-0.4997656741720764,-0.520734622249493,-0.3972742776233141,-0.42384430696993586,0.9837582381508072,-0.3243494364991751,1.002334258129206,-0.1408443652904135,-0.4598523762581642,-0.6427335292820947,-0.2755482479330745,-0.40196726358494606,-0.4008963903733409,-0.06217664795561351,-0.41720327073323393,-0.8867022264647171,-0.5521911959203312
2018,重庆市,-0.4851485596299628,-0.43418396811458937,-0.5265401967047972,-0.2627320047798263,0.7747560458200069,0.13184291799130507,1.0143820426891308,0.925678663727672,-0.46031806552338955,-0.3114181465824227,-0.3609309595478178,-0.7124924245594582,-0.6145105828446189,-0.020872445793174984,-0.11432021183107954,0.10371602332814563,1.138032242430597,1.212173362561268,-0.47468915984662285,-0.22610593879433774,-0.4923581065324953,-0.53251773039759,-0.3082307669631606,-0.41207009101077186,1.127258090941317,-0.9287270425648201,1.1966060447579734,-0.5719809969055648,-0.4523657252515599,-0.6090325217752646,-0.23296203012694658,-0.6907390785261127,-0.3201965285026897,-0.17633506253912082,-0.3752171937939992,-0.3422529034187066,-0.48655409520297865
2019,重庆市,-0.4807942239238624,-0.4388955689003254,-0.533525409132534,-0.1874551188656567,0.9949745314233631,0.13799501014172544,1.3473291659728506,1.216834381564008,-0.36088685824251643,-0.22970128875936388,-0.3547833751917444,-0.325732504250312,0.16635821722055513,0.21980898865836027,0.2846197962771293,-0.33532367544295805,1.207119016900154,1.3290919336751963,-0.4293921886818829,-0.2002415740576266,-0.48371622493978544,-0.5352973277283293,-0.24188076798350067,-0.26645094380714573,1.2950300119425129,-0.1705882478772021,1.424875394046774,-0.01327262626114864,-0.4160605521826061,-0.263464771104614,-0.1864345279264934,-0.36187168744012427,-0.23899529787161947,-0.18333481500545107,-0.32040670846397334,-0.3542021665147286,-0.3823268482287803
2020,重庆市,-0.44837237455143714,-0.461466488258587,-0.5155949061545666,-0.006452426934910139,1.2607471870935172,-0.013807863669900234,1.9759201920829104,1.7930202260440096,-0.31691709331198803,-0.17153600910609562,-0.35972119395164265,-0.0849194971240431,1.0359183880709348,-0.05716783596255817,-0.45651174789218973,-0.36688216050603195,1.5222800203523916,1.691778113457179,-0.3280042750758935,-0.12086893586556591,-0.4793172975609554,-0.542295417339128,-0.1539825226898705,-0.25967226224915296,1.635393421570576,1.6585916198374853,1.8198704095519378,1.672144274040985,-0.3515024868811737,-0.2648078651988197,-0.08772666646524625,0.7598165450786286,-0.16663150980344077,-0.20427152381614846,-0.271344939156042,-0.9808629034066333,-0.5505554728849973
2021,重庆市,-0.4449030672748546,-0.49569992701887733,-0.5130159995577593,0.05480769665504665,1.275894266263543,-0.15576739004085363,2.2016013901876583,2.019971235559254,-0.1351396504894378,-0.04853957245997159,-0.2634337281336275,0.1547564585949133,-0.17438549970809,0.47144296201055935,0.9166085263486199,-0.07822592426611444,2.145971391659646,2.3765153043258347,-0.28316922931949323,0.06998196084646045,-0.44656342406496974,-0.524331859622793,-0.09141739041807023,-0.26511698639211895,2.0353834402264313,1.4600062730607806,2.2586008610219035,1.375099533603039,-0.23973339695957077,0.05716302130789594,0.023892374487042407,0.6788033925691657,-0.07225607682977267,0.07559479296077506,-0.23545295564418184,-0.5540214008696099,-0.29182993451146383
2022,重庆市,-0.4442108379444768,-0.536653147882491,-0.5098212101643498,0.10115844560034773,1.2250746157396917,-0.32648794721502256,2.3658845102289674,2.2012757973503954,-0.13307798993865816,-0.028330048758925898,-0.3294992742316856,0.2241155141186267,-0.3280970470205889,-0.2301076865441467,-1.4350097481105737,-0.5201906987934893,2.391634119580136,2.6223544957925298,-0.09781458893632608,0.13457519642279164,-0.44305858847244706,-0.5217481988323676,0.040882984884818195,-0.1589448656042816,2.395220242926208,-0.05946953784205237,2.6350024476151397,-0.23337322139412667,-0.1614317978705476,-0.04127900826659662,0.12534352886536868,-0.3341766861726432,3.7749424143942753e-05,-0.11313600922509678,-0.22614503457188612,-0.595723499688596,-0.35099160520019373
